JFact,Expressivity,Profile,class_count,obj_property_count,dataproperty_count,indiv_count,datatypes_count,Axioms_count,AxiomsLogical_count,Tbox_size,Abox_size,Rbox_size,Tbox_ratio,Abox_ratio,Rbox_ratio,GCI,PCD,NPCD,GCI_Ratio,PCD_Ratio,NPCD_Ratio,MaxNesting,AvgNesting,ClsDisjoinedRatio,ClsWithNominalsRatio,IndivSameRatio,IndivDiffRatio,NominalsTBoxRatio,Intersection,Union,Existentiel,Universal,LeastCardinality,MostCardinality,ExactCardinality,Complement,OneOf,HasValue,HasSelf,IntersectionR,UnionR,ExistentielR,UniversalR,LeastCardinalityR,MostCardinalityR,ExactCardinalityR,avgValuesCard,LogestMCard,LogestLCard,LogestECard,ComplementR,OneOfR,HasValueR,HasSelfR,MaxACC,OntoCCDensity,InversePropRatio,TransitivePropRatio,ReflexivePropRatio,IrreflexivePropRatio,SymmetricPropRatio,AsymmetricPropRatio,FunctionalPropRatio,InverseFuncPropRatio,HierarchyPropRatio,TransitiveObjectProperty,ObjectPropertyDomain,SubObjectPropertyOf,SubClassOf,ClassAssertion,DataPropertyRange,FunctionalObjectProperty,ObjectPropertyRange,InverseFunctionalObjectProperty,InverseObjectProperties,DisjointClasses,FunctionalDataProperty,AttRichness,RRichness,HC_Max_Sibling,HC_Avg_Sibling,C_TangledClass,C_MaxTangledness,C_CENTRALITY,HC_MAX_DEPTH,HC_Cohesion,HP_Max_Sibling,HP_Avg_Sibling,P_Tangledness,MAX_PTangledness,OP_Cohesion,P_CENTRALITY,HP_MAX_DEPTH,HP_Cohesion,Onto_Cohesion,CyclicClsRatio,CyclicClsCount,UI,EUR,CUR,SymmetricObjectProperty,EquivalentClasses,DataPropertyDomain,ObjectPropertyAssertion,SubPropertyChainOf,DisjointUnion,DifferentIndividuals,EquivalentDataProperties,SameIndividual,EquivalentObjectProperties,DataPropertyAssertion,SubDataPropertyOf,ReflexiveObjectProperty,IrrefexiveObjectProperty,AsymmetricObjectProperty,DisjointObjectProperties
6.030685260261263,ALR,RL,38,59,0,50,0,266,170,69,64,37,40.588,22.145,21.765,38,31,0,55.072,44.928,0,3,2.551,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.551,0,0,0,0,0,0,0,0,31.579,0,0,17.647,40.588,29.412,0,0,0,0,0,0,0,0,0,7,1.938,5.405,3,0.186,2,0.033,5,1.579,1.695,2,0,0.071,3,0.028,0.031,0,0,0,0,0,0,0,0,8.235,4.118,0,0,0,0,0,0,0,0,0,0,0
8.200013648175434,ALER,EL,5784,23,0,0,0,21934,16128,16115,0,13,99.919,0,0.081,41,16074,0,0.254,99.746,0,4,2.402,0,0,0,0,0,40,0,6405,0,0,0,0,0,0,0,0,0.621,0,99.379,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0,15.191,0,0,0.031,99.919,0,0,0,0,0,0,0,0,0,0,169,3.757,0.104,7,0.029,15,0.016,2,1.667,0,1,0,0.128,3,0.047,0.032,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
7.198931240688173,ALCRO,EL,2253,173,0,155,0,5874,3450,2969,345,136,86.058,0.29,3.942,113,2856,0,3.806,96.194,0,4,2.11,0,4.394,1.29,0,63.871,69,0,188,0,0,0,0,0,99,0,0,19.382,0,52.809,0,0,0,0,0,0,0,0,0,27.809,0,0,2,0.06,0,0,0,0,0,0,0,0,9.574,0,0,3.739,86.058,4.638,0,0,0,0,0,0,0,0,0.033,42,2.578,0.222,11,0.018,15,0.005,14,1.925,1.734,5,0,0.079,6,0.017,0.011,0.047,4,0,0,0,0,0,0,5.246,0.203,0,0,0,0.116,0,0,0,0,0,0,0
6.150602768446279,ALCHO,EL,84,94,0,17,0,389,212,174,18,20,82.075,4.005,9.434,89,85,0,51.149,48.851,0,3,2.638,0,5.952,0,0,29.412,0,0,111,0,0,0,0,0,5,0,0,0,0,95.69,0,0,0,0,0,0,0,0,0,4.31,0,0,2,0.333,0,0,0,0,0,0,0,0,18.018,0,0,9.434,82.075,8.019,0,0,0,0,0,0,0,0,0.029,10,2.625,1.205,2,0.118,3,0.032,3,1.429,0,1,0,0.028,2,0.005,0.018,4.128,18,0,0,0,0,0,0,0.472,0,0,0,0,0,0,0,0,0,0,0,0
5.963579343618446,ALH,FULL,14,29,0,46,0,146,104,32,53,19,30.769,49.001,18.269,24,8,0,75,25,0,3,2.75,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0,0,79.167,0,0,18.269,30.769,31.731,0,0,0,0,0,0,0,0,0,2,1.6,7.692,2,0.273,3,0.282,9,6.333,0,1,0,0.295,2,0.094,0.188,0,0,0,0,0,0,0,0,19.231,0,0,0,0,0,0,0,0,0,0,0,0
7.923710333969238,AL,FULL,13,7,0,6016,0,35944,35925,15,35910,0,0.042,0.278,0,6,9,0,40,60,0,3,2.4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.042,16.743,0,0,0,0,0,0,0,0,0,6,4.5,0,1,0.491,2,0.273,0,0,0,1,0,0,0,0,0.273,0,0,0,0,0,0,0,0,83.215,0,0,0,0,0,0,0,0,0,0,0,0
7.462789157412448,ALER,EL,3123,7,0,11,0,8858,5729,5709,11,9,99.651,0.003,0.157,1,5708,0,0.018,99.982,0,4,2.19,0,0,0,0,0,1,0,1085,0,0,0,0,0,0,0,0,0.092,0,99.908,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19,0,0,0,0,0,0,0,0,0,0,0,0.035,99.651,0.192,0,0,0,0,0,0,0,0,0,695,6.829,0.128,5,0.222,10,0.008,2,2,0,1,0,0.333,2,0.19,0.099,0,0,0,0,0,0,0,0,0,0.122,0,0,0,0,0,0,0,0,0,0,0
7.417580402414544,ALER,EL,2052,2,0,0,0,8481,6427,6423,0,4,99.938,0,0.062,0,6423,0,0,100,0,3,2.395,0,0,0,0,0,0,0,2537,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.395,0,0,0,0,0,0,0,0,0,0,0,0,99.938,0,0,0,0,0,0,0,0,0,0,169,4.957,0.292,7,0.081,13,0.029,0,0,0,1,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0.062,0,0,0,0,0,0,0,0,0,0,0
6.126869184114185,ALCHO,EL,63,32,0,105,0,401,307,89,203,15,28.99,21.539,4.886,21,68,0,23.596,76.404,0,3,2.281,0,1.587,1.905,0,0.952,0,0,25,0,0,0,0,0,1,0,0,0,0,96.154,0,0,0,0,0,0,0,0,0,3.846,0,0,2,0.146,0,0,0,0,0,0,0,0,56,0,0,4.886,28.99,53.746,0,0,0,0,0,0,0,0,0.011,8,2.56,1.613,2,0.101,8,0.133,5,2.143,0,1,0,0.14,2,0.06,0.097,0,0,0,0,0,0,0,0,11.075,0,0,0,0,1.303,0,0,0,0,0,0,0
6.09807428216624,ALR,RL,38,59,0,50,0,266,170,69,64,37,40.588,22.145,21.765,38,31,0,55.072,44.928,0,3,2.551,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.551,0,0,0,0,0,0,0,0,31.579,0,0,17.647,40.588,29.412,0,0,0,0,0,0,0,0,0,7,1.938,5.405,3,0.186,2,0.033,5,1.579,1.695,2,0,0.071,3,0.028,0.031,0,0,0,0,0,0,0,0,8.235,4.118,0,0,0,0,0,0,0,0,0,0,0
6.248042874508429,ALCRO,EL,124,95,0,98,0,572,354,222,128,4,62.712,10.214,1.13,96,126,0,43.243,56.757,0,4,2.505,0,0.806,0,0,1.02,1,0,110,0,0,0,0,0,1,0,0,0.893,0,98.214,0,0,0,0,0,0,0,0,0,0.893,0,0,2,0.252,0,0,0,0,0,0,0,0,7.273,0,0,0.847,62.712,28.249,0,0,0,0,0,0,0,0,0.005,12,2.643,0.813,5,0.085,5,0.048,1,1,0,1,0,0.01,2,0.001,0.025,0.354,2,0,0,0,0,0,0,7.91,0.282,0,0,0,0,0,0,0,0,0,0,0
8.08394570229562,ALEH,QL,6495,15,0,0,0,18398,11888,11887,0,1,99.992,0,0.008,0,11887,0,0,100,0,3,2.592,0,0,0,0,0,0,0,7043,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.592,0,0,0,0,0,0,0,0,0,0,0,0.008,99.992,0,0,0,0,0,0,0,0,0,0,855,8.807,0.046,5,0.131,4,0,1,1,0,1,0,0.071,2,0.019,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.017506142941256,ALER,EL,1820,23,0,0,0,4327,2485,2470,0,15,99.396,0,0.604,5,2465,0,0.202,99.798,0,4,2.23,0,0,0,0,0,5,0,559,0,0,0,0,0,0,0,0,0.887,0,99.113,0,0,0,0,0,0,0,0,0,0,0,0,1,0.228,0,0,0,0,0,0,0,0,54.025,0,0,0.322,99.396,0,0,0,0,0,0,0,0,0,0,41,3.835,0.165,4,0.022,12,0.008,3,1.6,0,1,0,0.165,3,0.075,0.042,0,0,0,0,0,0,0,0,0,0.282,0,0,0,0,0,0,0,0,0,0,0
6.3561076606958915,AL,FULL,92,118,0,323,0,1106,897,199,698,0,22.185,8.675,0,110,89,0,55.276,44.724,0,3,2.553,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.553,0,0,0,0,0,0,0,0,0,0,0,0,22.185,36.009,0,0,0,0,0,0,0,0,0,50,5.933,1.099,2,0.546,4,0.053,0,0,0,1,0,0,0,0,0.053,0,0,0,0,0,0,0,0,41.806,0,0,0,0,0,0,0,0,0,0,0,0
11.31955913864352,ALER,EL,38919,8,0,0,0,119361,80434,80428,0,6,99.993,0,0.007,0,80428,0,0,100,0,3,2.194,0,0,0,0,0,0,0,15641,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.194,0,0,0,0,0,0,0,0,47.881,0,0,0.004,99.993,0,0,0,0,0,0,0,0,0,0,630,4.338,0.015,8,0.016,16,0.004,2,1.5,0,1,0,0.238,2,0.214,0.109,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0
6.139884552226255,ALCRO,EL,56,57,0,20,0,257,146,92,20,34,63.014,9.383,23.288,29,63,0,31.522,68.478,0,3,2.413,0,7.143,0,0,20,0,0,38,0,0,0,0,0,4,0,0,0,0,90.476,0,0,0,0,0,0,0,0,0,9.524,0,0,2,0.228,0,0,0,0,0,0,0,0,50,0,0,19.178,63.014,13.699,0,0,0,0,0,0,0,0,0.043,6,2.348,1.818,2,0.097,7,0.129,3,1.929,0,1,0,0.038,3,0.036,0.083,0,0,0,0,0,0,0,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0
6.025865973825314,ALR,RL,38,59,0,50,0,266,170,69,64,37,40.588,22.145,21.765,38,31,0,55.072,44.928,0,3,2.551,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.551,0,0,0,0,0,0,0,0,31.579,0,0,17.647,40.588,29.412,0,0,0,0,0,0,0,0,0,7,1.938,5.405,3,0.186,2,0.033,5,1.579,1.695,2,0,0.071,3,0.028,0.031,0,0,0,0,0,0,0,0,8.235,4.118,0,0,0,0,0,0,0,0,0,0,0
10.61749072697545,ALCRO,EL,3536,253,0,1226,0,10205,6418,4602,1604,212,71.705,0.389,3.303,125,4477,0,2.716,97.284,0,4,2.121,0,7.014,0.163,0.163,20.228,63,0,429,0,0,0,0,0,248,0,0,8.514,0,57.973,0,0,0,0,0,0,0,0,0,33.514,0,0,2,0.08,0,0,0,0,0,0,0,0,27.506,0,0,3.225,71.705,20.302,0,0,0,0,0,0,0,0,0.054,51,2.983,0.141,6,0.014,14,0.004,19,2.01,0.791,11,0,0.081,5,0.013,0.008,0.046,6,0,0,0,0,0,0,0.483,0.078,0,1.449,0,2.758,0,0,0,0,0,0,0
6.082218910376446,ALCRO,EL,67,68,0,16,0,287,153,96,17,40,62.745,7.262,26.144,44,52,0,45.833,54.167,0,4,2.51,0,5.97,0,81.25,25,4,0,41,0,0,0,0,0,4,0,0,8.163,0,83.673,0,0,0,0,0,0,0,0,0,8.163,0,0,2,0.255,0,0,0,0,0,0,0,0,43.902,0,0,18.301,62.745,10.458,0,0,0,0,0,0,0,0,0,4,2.125,0,1,0.039,4,0.06,4,1.75,0,1,0,0.049,3,0.026,0.043,0,0,0,0,0,0,0,0,0,7.843,0,0.654,0,0,0,0,0,0,0,0,0
10.615996086574693,ALCRO,EL,3548,251,0,1226,0,10218,6421,4616,1593,212,71.889,0.386,3.302,123,4493,0,2.665,97.335,0,4,2.12,0,6.99,0.163,0.163,20.228,63,0,429,0,0,0,0,0,248,0,0,8.514,0,57.973,0,0,0,0,0,0,0,0,0,33.514,0,0,2,0.08,0,0,0,0,0,0,0,0,27.739,0,0,3.224,71.889,20.293,0,0,0,0,0,0,0,0,0.054,51,2.984,0.141,6,0.014,14,0.004,19,2.01,0.797,11,0,0.082,5,0.013,0.008,0.061,8,0,0,0,0,0,0,0.311,0.078,0,1.448,0,2.757,0,0,0,0,0,0,0
6.666956792429207,ALCRO,EL,88,134,0,424,0,1777,1556,184,1274,98,11.825,5.262,6.298,102,82,0,55.435,44.565,0,4,2.603,0,2.273,0,0.943,0.472,3,0,105,0,0,0,0,0,2,0,0,2.727,0,95.455,0,0,0,0,0,0,0,0,0,1.818,0,0,2,0.299,0,0,0,0,0,0,0,0,68.571,0,0,6.17,11.825,27.378,0,0,0,0,0,0,0,0,0.011,7,2.303,1.149,2,0.074,8,0.084,39,2.909,0.746,2,0,0.287,7,0.032,0.058,0,0,0,0,0,0,0,0,54.113,0.129,0,0.386,0,0,0,0,0,0,0,0,0
8.488382109562117,ALE,QL,15935,17,0,0,0,37975,22024,22024,0,0,100,0,0,17,22007,0,0.077,99.923,0,3,2.002,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,983,4.568,0.019,5,0.062,16,0.011,0,0,0,1,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.797960356321203,ALHO,RL,46,40,0,3039,0,3322,3237,63,3171,3,1.946,3.026,0.093,35,28,0,55.556,44.444,0,3,2.556,0,0,0.066,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.556,0,0,0,0,0,0,0,0,11.429,0,0,0.093,1.946,93.883,0,0,0,0,0,0,0,0,0,4,2.333,0,1,0.066,4,0.077,3,3,0,1,0,0.077,2,0.008,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,4.078,0,0,0,0,0,0,0
8.19863945529737,ALER,EL,6887,17,0,0,0,20248,13346,13337,0,9,99.933,0,0.067,77,13260,0,0.577,99.423,0,4,2.439,0,0,0,0,0,70,0,5715,0,0,0,0,0,0,0,0,1.21,0,98.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0.434,0,0,0,0,0,0,0,0,21.172,0,0,0.045,99.933,0,0,0,0,0,0,0,0,0,0,156,4.662,0.029,3,0.022,13,0.005,2,1.5,0,1,0,0.163,4,0.132,0.069,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0
6.955592608396297,ALEH,EL,1006,69,0,131,0,2509,1435,1229,134,72,85.645,0.651,5.017,48,1181,0,3.906,96.094,0,4,2.071,0,0,0,0,0,14,0,63,0,0,0,0,0,0,0,0,18.182,0,81.818,0,0,0,0,0,0,0,0,0,0,0,0,1,0.063,0,0,0,0,0,0,0,0,93.651,0,0,5.017,85.645,9.338,0,0,0,0,0,0,0,0,0,72,4.071,0.199,3,0.071,8,0.013,51,4.5,1.449,2,0,0.741,4,0.068,0.041,0.143,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.920671504248683,ALER,EL,156,428,0,0,0,1585,1002,657,0,345,65.569,0,34.431,383,273,0,58.295,41.553,0,3,2.711,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.714,0,0,0,0,0,0,0,0,69.51,0,0,27.844,65.569,0,0,0,0,0,0,0,0,0,0,11,2.75,1.29,3,0.063,11,0.181,37,3.623,0.234,2,0,0.084,5,0.008,0.095,1.769,26,0,0,0,0,0,0,0,6.587,0,0,0,0,0,0,0,0,0,0,0
6.075346031088684,ALER,EL,59,7,0,0,0,240,174,166,0,8,95.402,0,4.598,0,166,0,0,100,0,3,2.651,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.651,0,0,0,0,0,0,0,0,11.111,0,0,1.149,95.402,0,0,0,0,0,0,0,0,0,0,16,2.417,1.695,2,0.25,9,0.14,2,2,0,1,0,0.333,2,0.19,0.165,0,0,0,0,0,0,0,0,0,3.448,0,0,0,0,0,0,0,0,0,0,0
6.021023349349527,ALR,EL,34,56,0,24,0,235,146,96,39,11,65.753,18.296,7.534,50,46,0,52.083,47.917,0,3,2.719,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.729,0,0,0,0,0,0,0,0,31.429,0,0,6.849,65.753,16.438,0,0,0,0,0,0,0,0,0,7,3.25,0,1,0.18,3,0.133,4,3.333,0,1,0,0.069,2,0.013,0.073,9.692,22,0,0,0,0,0,0,10.274,0.685,0,0,0,0,0,0,0,0,0,0,0
6.963189985870238,ALCRO,EL,507,364,0,20,0,2478,1608,1182,98,328,73.507,0.379,20.398,350,832,0,29.611,70.389,0,3,2.527,0,0.197,0,0,5,0,0,624,0,0,0,0,0,1,0,0,0,0,99.84,0,0,0,0,0,0,0,0,0,0.16,0,0,2,0.264,0,0,0,0,0,0,0,0,77.564,0,0,19.154,73.507,1.368,0,0,0,0,0,0,0,0,0.001,21,2.876,0.198,3,0.039,12,0.034,84,3.277,0.549,3,0,0.228,4,0.014,0.024,0.8,23,0,0,0,0,0,0,4.726,1.244,0,0,0,0,0,0,0,0,0,0,0
6.008813185442595,ALEH,QL,41,32,0,23,0,178,106,70,23,13,66.038,20.47,12.264,24,46,0,34.286,65.714,0,3,2.471,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.471,0,0,0,0,0,0,0,0,36.364,0,0,12.264,66.038,21.698,0,0,0,0,0,0,0,0,0,10,2.176,7.5,4,0.247,7,0.238,6,2.6,3.125,2,0,0.178,3,0.056,0.147,2.235,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.429924218466823,ALER,EL,37338,93,0,0,0,120500,83070,82985,0,85,99.898,0,0.102,5,82980,0,0.006,99.994,0,4,2.486,0,0,0,0,0,5,0,40331,0,0,0,0,0,0,0,0,0.012,0,99.988,0,0,0,0,0,0,0,0,0,0,0,0,1,0.486,0,0,0,0,0,0,0,0,49.681,0,0,0.077,99.898,0,0,0,0,0,0,0,0,0,0,18434,3.758,0.008,4,0.494,12,0,7,2.462,1.075,2,0,0.062,4,0.036,0.018,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0
6.745236349484363,ALER,EL,957,100,0,13,0,2265,1209,1112,13,84,91.977,0.089,6.948,39,1073,0,3.507,96.493,0,3,2.138,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.138,0,0,0,0,0,0,0,0,64.706,0,0,6.534,91.977,1.075,0,0,0,0,0,0,0,0,0,115,5.358,0.105,2,0.12,11,0.017,13,4.647,2,3,0,0.128,5,0.046,0.031,0,0,0,0,0,0,0,0,0,0.414,0,0,0,0,0,0,0,0,0,0,0
6.040254711277414,ALR,RL,38,59,0,50,0,266,170,69,64,37,40.588,22.145,21.765,38,31,0,55.072,44.928,0,3,2.551,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.551,0,0,0,0,0,0,0,0,31.579,0,0,17.647,40.588,29.412,0,0,0,0,0,0,0,0,0,7,1.938,5.405,3,0.186,2,0.033,5,1.579,1.695,2,0,0.071,3,0.028,0.031,0,0,0,0,0,0,0,0,8.235,4.118,0,0,0,0,0,0,0,0,0,0,0
6.056784013228625,ALE,QL,151,1,0,0,0,306,154,154,0,0,100,0,0,0,154,0,0,100,0,3,2.039,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.039,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,14,3.02,0,1,0.088,8,0.056,0,0,0,1,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.677454062198027,ALCRO,EL,3536,253,0,1226,0,10199,6412,4601,1599,212,71.756,0.389,3.306,124,4477,0,2.695,97.305,0,4,2.12,0,7.014,0.163,0.163,20.228,63,0,428,0,0,0,0,0,248,0,0,8.525,0,57.916,0,0,0,0,0,0,0,0,0,33.559,0,0,2,0.08,0,0,0,0,0,0,0,0,27.57,0,0,3.228,71.756,20.321,0,0,0,0,0,0,0,0,0.054,51,2.983,0.141,6,0.014,14,0.004,19,2.01,0.791,11,0,0.081,5,0.013,0.008,0.046,6,0,0,0,0,0,0,0.405,0.078,0,1.45,0,2.76,0,0,0,0,0,0,0
6.342121418721152,ALCO,FULL,31,10,0,369,0,1065,1025,33,992,0,3.22,9.442,0,7,26,0,21.212,78.788,0,3,2.212,0,0,0,21.138,0,0,0,7,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.212,0,0,0,0,0,0,0,0,0,0,0,0,3.22,70.439,0,0,0,0,0,0,0,0,0,24,13,0,1,0.823,3,0.124,0,0,0,1,0,0,0,0,0.124,0,0,0,0,0,0,0,0,26.049,0,0,0.293,0,0,0,0,0,0,0,0,0
8.337109129562474,ALCRO,EL,3515,128,0,144,0,31482,27842,27543,195,104,98.926,0.003,0.374,22414,5129,0,81.378,18.622,0,4,3.666,0,0.256,0,2.778,6.25,22290,0,1312,0,0,0,0,0,9,0,0,94.405,0,5.557,0,0,0,0,0,0,0,0,0,0.038,0,0,2,0.429,0,0,0,0,0,0,0,0,72.18,0,0,0.302,98.926,0.625,0,0,0,0,0,0,0,0,0,120,2.707,0.085,4,0.034,41,0.007,8,1.976,0.787,3,0,0.054,4,0.027,0.017,0.004,4,0,0,0,0,0,0,0.068,0.072,0,0.007,0,0,0,0,0,0,0,0,0
6.040254711277414,ALR,RL,38,59,0,50,0,266,170,69,64,37,40.588,22.145,21.765,38,31,0,55.072,44.928,0,3,2.551,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.551,0,0,0,0,0,0,0,0,31.579,0,0,17.647,40.588,29.412,0,0,0,0,0,0,0,0,0,7,1.938,5.405,3,0.186,2,0.033,5,1.579,1.695,2,0,0.071,3,0.028,0.031,0,0,0,0,0,0,0,0,8.235,4.118,0,0,0,0,0,0,0,0,0,0,0
6.371611847231857,ALHO,RL,94,27,0,717,0,1066,946,108,833,5,11.416,9.308,0.529,18,90,0,16.667,83.333,0,3,2.167,0,0,0.279,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.167,0,0,0,0,0,0,0,0,0,0,0,0.529,11.416,87.738,0,0,0,0,0,0,0,0,0,15,2.812,1.075,3,0.167,6,0.108,3,1.667,0,1,0,0.109,2,0.028,0.068,0,0,0,0,0,0,0,0,0.106,0,0,0,0,0.211,0,0,0,0,0,0,0
6.375024819828097,ALER,EL,230,13,0,0,0,627,384,377,0,7,98.177,0,1.823,0,377,0,0,100,0,3,2.379,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.379,0,0,0,0,0,0,0,0,55.245,0,0,0.521,98.177,0,0,0,0,0,0,0,0,0,0,15,3.12,0.87,3,0.062,10,0.059,1,1,0,1,0,0.068,2,0.051,0.055,0,0,0,0,0,0,0,0,0,1.302,0,0,0,0,0,0,0,0,0,0,0
8.234299635696253,ALCHO,EL,269,32,0,4259,0,8108,7808,483,7312,13,6.186,1.199,0.166,21,462,0,4.348,95.652,0,3,2.462,0,73.978,0,0,4.672,0,0,223,0,0,0,0,0,199,0,0,0,0,52.844,0,0,0,0,0,0,0,0,0,47.156,0,0,2,0.437,0,0,0,0,0,0,0,0,6.278,0,0,0.166,6.186,55.597,0,0,0,0,0,0,0,0,0.412,182,9.63,0.373,2,0.679,8,0.018,4,1.857,0,1,0,0.11,2,0.052,0.035,0,0,0,0,0,0,0,0,38.051,0,0,0,0,0,0,0,0,0,0,0,0
6.025865973825314,ALR,RL,38,59,0,50,0,266,170,69,64,37,40.588,22.145,21.765,38,31,0,55.072,44.928,0,3,2.551,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.551,0,0,0,0,0,0,0,0,31.579,0,0,17.647,40.588,29.412,0,0,0,0,0,0,0,0,0,7,1.938,5.405,3,0.186,2,0.033,5,1.579,1.695,2,0,0.071,3,0.028,0.031,0,0,0,0,0,0,0,0,8.235,4.118,0,0,0,0,0,0,0,0,0,0,0
10.61956970437857,ALCRO,EL,3555,254,0,1226,0,10251,6444,4627,1605,212,71.803,0.387,3.29,127,4500,0,2.745,97.255,0,4,2.121,0,6.976,0.163,0.163,20.228,64,0,432,0,0,0,0,0,248,0,0,8.602,0,58.065,0,0,0,0,0,0,0,0,0,33.333,0,0,2,0.08,0,0,0,0,0,0,0,0,27.778,0,0,3.212,71.803,20.22,0,0,0,0,0,0,0,0,0.054,51,2.983,0.141,6,0.014,14,0.004,19,2.01,0.787,11,0,0.081,5,0.012,0.008,0.045,6,0,0,0,0,0,0,0.497,0.078,0,1.443,0,2.747,0,0,0,0,0,0,0
9.499046919474152,ALCRO,EL,3019,476,0,1157,0,9920,6427,3935,2079,413,61.226,0.503,6.426,135,3800,0,3.431,96.569,0,4,2.131,0,7.155,0.173,0.259,18.669,57,0,403,0,0,0,0,0,216,0,0,8.432,0,59.615,0,0,0,0,0,0,0,0,0,31.953,0,0,2,0.086,0,0,0,0,0,0,0,0,41.191,0,0,6.302,61.226,18.874,0,0,0,0,0,0,0,0,0.055,53,3.009,0.133,6,0.017,14,0.004,35,3.164,1.05,12,0,0.073,6,0.008,0.006,0.142,16,0,0,0,0,0,0,9.009,0.124,0,1.214,0,3.252,0,0,0,0,0,0,0
